trade_id,market_id,market_title,signal_time,entry_price,model_p,direction,size_usd,size_factor,edge_pp,ensemble_spread,confidence_score,resolution_date,metric,threshold,threshold_high,weather_direction,lat,lon,location_tz,actual_outcome,resolved_at,pnl_usd,brier_score,cumulative_pnl,cumulative_brier,raw_p,model_breakdown_json
fa1c5630,0x9150b35b7a55aed5cd3e9cac9059f368094a6de2335d176e3670a6ebec8ce4e5,Highest temperature in Seoul on May 21? - Will the highest temperature in Seoul be 22°C or higher on May 21?,2026-05-20T22:38:09.724555+00:00,0.845,0.001,NO,25.0,,0.154,0.0,1.0,2026-05-21T12:00:00+00:00,temperature_2m_max,22.0,,above,37.566,126.9784,,0,2026-05-21T12:00:07.050960+00:00,21.125,0.0,624.6248,9.6448,,
4865230f,0x96ccb17a648b8ad85799cdf0099a262fd490c3b7aa117814a32136ce65d5e5b1,Highest temperature in Seoul on May 22? - Will the highest temperature in Seoul be 27°C or higher on May 22?,2026-05-20T22:38:18.149643+00:00,0.745,0.13689100512627117,NO,25.0,,0.1181,0.13283333333333333,0.336,2026-05-22T12:00:00+00:00,temperature_2m_max,27.0,,above,37.566,126.9784,,0,2026-05-22T12:00:07.885857+00:00,18.625,0.0187,643.2498,9.6635,,
80814b6d,0x99dffd2eff63d0caaef87981dd3a63a2f70191dcf6d71ac829ee3a51570ebcd8,Highest temperature in Tel Aviv on May 21? - Will the highest temperature in Tel Aviv be 22°C on May 21?,2026-05-20T22:39:01.676697+00:00,0.245,0.3333333333333333,YES,25.0,,0.0883,0.08846153846153845,0.558,2026-05-21T12:00:00+00:00,temperature_2m_max,22.0,,equal,32.08088,34.78057,,1,2026-05-21T12:00:07.050960+00:00,18.875,0.4444,662.1248,10.1079,,
ed981188,0x9fae52b1a94c5f2c97708037b88942a880d1739fc5abe8dc003dae46d8850bb6,Highest temperature in Tel Aviv on May 21? - Will the highest temperature in Tel Aviv be 24°C on May 21?,2026-05-20T22:39:02.929812+00:00,0.69,0.11594202898550725,NO,25.0,,0.1941,0.10206410256410256,0.49,2026-05-21T12:00:00+00:00,temperature_2m_max,24.0,,equal,32.08088,34.78057,,0,2026-05-21T12:00:07.050960+00:00,17.25,0.0134,679.3748,10.1213,,
65274733,0xa7d068280a259c3e27f5ff38ec992bee863b48b9c927ea9bca738d5aafee143e,Highest temperature in Tel Aviv on May 22? - Will the highest temperature in Tel Aviv be 25°C on May 22?,2026-05-20T22:39:08.913979+00:00,0.63,0.17391304347826086,NO,25.0,,0.1961,0.15334615384615385,0.233,2026-05-22T12:00:00+00:00,temperature_2m_max,25.0,,equal,32.08088,34.78057,,0,2026-05-22T12:00:07.885857+00:00,15.75,0.0302,695.1248,10.1515,,
038efe75,0x65119cf79f8bb2955e9092a049ea5251150224c2d2f79ca76651faed2f14399e,Highest temperature in Tel Aviv on May 22? - Will the highest temperature in Tel Aviv be 26°C on May 22?,2026-05-20T22:39:09.585886+00:00,0.6599999999999999,0.028985507246376812,NO,25.0,,0.311,0.02514102564102564,0.874,2026-05-22T12:00:00+00:00,temperature_2m_max,26.0,,equal,32.08088,34.78057,,0,2026-05-22T12:00:07.885857+00:00,16.5,0.0008,711.6248,10.1523,,
e0c2ccef,0xee78051e00684be82f683e2ce98954af37650ee65797d9104992adeb78ffcb18,Highest temperature in Tel Aviv on May 22? - Will the highest temperature in Tel Aviv be 27°C on May 22?,2026-05-20T22:39:10.263474+00:00,0.87,0.001,NO,25.0,,0.129,0.0,1.0,2026-05-22T12:00:00+00:00,temperature_2m_max,27.0,,equal,32.08088,34.78057,,0,2026-05-22T12:00:07.885857+00:00,21.75,0.0,733.3748,10.1523,,
52bfd572,0x623f958c52b6135a7317fa6e238276890503afc81c83c30e9931f4cdcedf06f0,Highest temperature in Hong Kong on May 21? - Will the highest temperature in Hong Kong be 31°C on May 21?,2026-05-21T07:00:38.462768+00:00,0.8125,0.028985507246376812,NO,25.0,,0.1585,0.03283333333333333,0.836,2026-05-21T12:00:00+00:00,temperature_2m_max,31.0,,equal,22.27832,114.17469,,0,2026-05-21T12:00:07.050960+00:00,20.3125,0.0008,753.6873,10.1531,,
ec2b3a9b,0xfeb904e66c4c949b28085b28db8a01f0db6cfca7ffb283cbd6dff203a5641da8,Highest temperature in Seoul on May 21? - Will the highest temperature in Seoul be 19°C on May 21?,2026-05-21T07:33:46.047601+00:00,0.8200000000000001,0.043478260869565216,NO,25.0,,0.1365,0.03796153846153846,0.81,2026-05-21T12:00:00+00:00,temperature_2m_max,19.0,,equal,37.566,126.9784,,1,2026-05-21T12:00:07.050960+00:00,-4.5,0.9149,749.1873,11.068,,
c8ca0945,0xc5eb76e431e7a2c2fd3c9b2505d2bf4036953e068b5d031b985dfeb7af3ba36c,Highest temperature in Beijing on May 21? - Will the highest temperature in Beijing be 27°C on May 21?,2026-05-21T07:54:05.094612+00:00,0.245,0.4782608695652174,NO,25.0,,0.2767,0.12820512820512822,0.359,2026-05-21T12:00:00+00:00,temperature_2m_max,27.0,,equal,39.9075,116.39723,,0,2026-05-21T12:00:07.050960+00:00,6.125,0.2287,755.3123,11.2967,,
412c0bef,0xee609ecdeb3d6dc6f4e2c11be503bdfd84224f33691ce0a49792b287f5e8c8c3,Highest temperature in Beijing on May 21? - Will the highest temperature in Beijing be 28°C on May 21?,2026-05-21T07:54:06.165759+00:00,0.34,0.43478260869565216,YES,25.0,,0.0948,0.028205128205128216,0.859,2026-05-21T12:00:00+00:00,temperature_2m_max,28.0,,equal,39.9075,116.39723,,0,2026-05-21T12:00:07.050960+00:00,-8.5,0.189,746.8123,11.4857,,
96897be6,0xa89f1b7eb72b42b77ae12b0ebbb587c7e589e4a1b5d74c1faa6648961cc0cc02,Lowest temperature in Tokyo on May 24? - Will the lowest temperature in Tokyo be 20°C on May 24?,2026-05-21T07:54:18.537923+00:00,0.885,0.001,NO,25.0,,0.114,0.0,1.0,2026-05-24T12:00:00+00:00,temperature_2m_min,20.0,,equal,35.6895,139.69171,,0,2026-05-24T12:08:52.387847+00:00,22.125,0.0,768.9373,11.4857,,
e89a3647,0x7c5354853f72b6ef09614060c43a6722ad5daa78d50ff4c03ca213d1dc3bdbd2,Highest temperature in London on May 21? - Will the highest temperature in London be 21°C on May 21?,2026-05-21T08:55:38.785059+00:00,0.039,0.36231884057971014,YES,25.0,,0.3233,0.1217948717948718,0.391,2026-05-21T12:00:00+00:00,temperature_2m_max,21.0,,equal,51.50853,-0.12574,,0,2026-05-21T12:00:07.050960+00:00,-0.975,0.1313,767.9623,11.617,,
cde92a09,0x8aad92bef1dc62829b856be013e24772c3bebb55140f3012199be91ea2cd8527,Highest temperature in London on May 21? - Will the highest temperature in London be 22°C on May 21?,2026-05-21T08:55:39.380828+00:00,0.155,0.5362318840579711,YES,25.0,,0.3812,0.09102564102564104,0.545,2026-05-21T12:00:00+00:00,temperature_2m_max,22.0,,equal,51.50853,-0.12574,,1,2026-05-21T12:00:07.050960+00:00,21.125,0.2151,789.0873,11.8321,,
f83acaee,0x87493a6aaf3f6346e9135e910ac9b7fb5ce56ef9cc706d8b1d0cc445ec62aac9,Highest temperature in London on May 21? - Will the highest temperature in London be 23°C on May 21?,2026-05-21T08:55:39.967052+00:00,0.55,0.14492753623188406,NO,25.0,,0.3051,0.09871794871794873,0.506,2026-05-21T12:00:00+00:00,temperature_2m_max,23.0,,equal,51.50853,-0.12574,,0,2026-05-21T12:00:07.050960+00:00,13.75,0.021,802.8373,11.8531,,
3c4c9c34,0x5ae362c39fbc183f32c3408f7486c2be4213a88f4038d75fdb0a98698ea325a6,Highest temperature in London on May 21? - Will the highest temperature in London be 24°C on May 21?,2026-05-21T08:55:40.578932+00:00,0.675,0.001,NO,25.0,,0.324,0.0,1.0,2026-05-21T12:00:00+00:00,temperature_2m_max,24.0,,equal,51.50853,-0.12574,,0,2026-05-21T12:00:07.050960+00:00,16.875,0.0,819.7123,11.8531,,
b41cda59,0x9696c54b7273e0693aaa5af1ee675f92d58546e4585c1761f7ea2c5a7c65e494,Highest temperature in London on May 22? - Will the highest temperature in London be 25°C on May 22?,2026-05-21T09:29:58.536844+00:00,0.054,0.17391304347826086,YES,25.0,,0.1199,0.1995,0.002,2026-05-22T12:00:00+00:00,temperature_2m_max,25.0,,equal,51.50853,-0.12574,,0,2026-05-22T12:00:07.885857+00:00,-1.35,0.0302,818.3623,11.8833,,
b6265fd3,0x86b3d6fc102eff05cd076cc46e595e046e94fc547ed1400a9b94353ef8169364,Highest temperature in London on May 22? - Will the highest temperature in London be 26°C on May 22?,2026-05-21T09:29:59.193554+00:00,0.185,0.6231884057971014,YES,25.0,,0.4382,0.16794871794871796,0.16,2026-05-22T12:00:00+00:00,temperature_2m_max,26.0,,equal,51.50853,-0.12574,,0,2026-05-22T12:00:07.885857+00:00,-4.625,0.3884,813.7373,12.2717,,
127abce9,0x1b31cf24968b32a622dd2007940b637a11fb6b5e1a8be7c25b773d9f2e8c0e0e,Highest temperature in London on May 22? - Will the highest temperature in London be 27°C on May 22?,2026-05-21T09:29:59.808975+00:00,0.655,0.2463768115942029,NO,25.0,,0.0986,0.15897435897435896,0.205,2026-05-22T12:00:00+00:00,temperature_2m_max,27.0,,equal,51.50853,-0.12574,,1,2026-05-22T12:00:07.885857+00:00,-8.625,0.5679,805.1123,12.8396,,
8fad80d9,0xbab1d5960344045d134ee9a1c0389d29c92075a16aa7702cfcb14c6cff7f901b,Highest temperature in London on May 22? - Will the highest temperature in London be 28°C on May 22?,2026-05-21T09:47:25.086501+00:00,0.685,0.001,NO,25.0,,0.314,0.0,1.0,2026-05-22T12:00:00+00:00,temperature_2m_max,28.0,,equal,51.50853,-0.12574,,0,2026-05-22T12:00:07.885857+00:00,17.125,0.0,822.2373,12.8396,,
5e01178c,0xdc0b7aa4e4ae46f4b304ebc4bb88867264c26aefe24d7c8d27562ee95b0a31f0,Highest temperature in London on May 22? - Will the highest temperature in London be 29°C on May 22?,2026-05-21T09:47:25.710521+00:00,0.91,0.001,NO,25.0,,0.089,0.0,1.0,2026-05-22T12:00:00+00:00,temperature_2m_max,29.0,,equal,51.50853,-0.12574,,0,2026-05-22T12:00:07.885857+00:00,22.75,0.0,844.9873,12.8396,,
d9642391,0x3a342f13498bda733e4bdcd5a74f3c8eafb97751d1bfb48651b408f1843e4fa4,Lowest temperature in London on May 24? - Will the lowest temperature in London be 20°C or higher on May 24?,2026-05-21T09:47:27.527096+00:00,0.245,0.999,YES,25.0,,0.754,0.0,1.0,2026-05-24T12:00:00+00:00,temperature_2m_max,20.0,,above,51.50853,-0.12574,,1,2026-05-24T12:08:52.387847+00:00,18.875,0.0,863.8623,12.8396,,
7188f825,0x0fae5eebfa119fea784c52e1466d4e08ae4e73200b80f0800ef63f638a846d63,Lowest temperature in London on May 24? - Will the lowest temperature in London be 19°C on May 24?,2026-05-21T09:47:29.322873+00:00,0.785,0.10144927536231885,NO,25.0,,0.1136,0.08717948717948718,0.564,2026-05-24T12:00:00+00:00,temperature_2m_min,19.0,,equal,51.50853,-0.12574,,0,2026-05-24T12:08:52.387847+00:00,19.625,0.0103,883.4873,12.8499,,
b91bac83,0x287d2f6fcc3b2240f219846aafce5d25d4d399c998afc242229312ef6efb2de9,Lowest temperature in London on May 24? - Will the lowest temperature in London be 14°C on May 24?,2026-05-21T09:47:31.126189+00:00,0.785,0.07246376811594203,NO,25.0,,0.1425,0.0636025641025641,0.682,2026-05-24T12:00:00+00:00,temperature_2m_min,14.0,,equal,51.50853,-0.12574,,0,2026-05-24T12:08:52.387847+00:00,19.625,0.0053,903.1123,12.8552,,
c8a652ba,0x15e82bd9605bc007d15a2127a520c79d631b88f2e193dd34a0ae712c3c6761d9,Highest temperature in NYC on May 21? - Will the highest temperature in New York City be between 66-67°F on May 21?,2026-05-21T09:47:37.423970+00:00,0.08999999999999997,0.05078449880082496,NO,25.0,,0.8592,0.0636025641025641,0.682,2026-05-21T12:00:00+00:00,temperature_2m_max,18.88888888888889,19.444444444444443,range,40.71427,-74.00597,,0,2026-05-21T12:00:07.050960+00:00,2.25,0.0026,905.3623,12.8578,,
d49b103c,0x4e42646e4b71c8210efb3df567c90fb28e03836465bab46d5eb7a47610207b7d,Highest temperature in NYC on May 21? - Will the highest temperature in New York City be between 68-69°F on May 21?,2026-05-21T09:47:38.009492+00:00,0.05,0.2510237683960503,YES,25.0,,0.201,0.12179487179487179,0.391,2026-05-21T12:00:00+00:00,temperature_2m_max,20.0,20.555555555555557,range,40.71427,-74.00597,,0,2026-05-21T12:00:07.050960+00:00,-1.25,0.063,904.1123,12.9208,,
59274218,0xacfdee728a31ee08b71405e77ef1c188e241a38b8bee895cdc92b8da27874627,Highest temperature in NYC on May 21? - Will the highest temperature in New York City be between 70-71°F on May 21?,2026-05-21T09:47:38.608354+00:00,0.055,0.19159979743247696,YES,25.0,,0.1366,0.05769230769230769,0.712,2026-05-21T12:00:00+00:00,temperature_2m_max,21.11111111111111,21.666666666666668,range,40.71427,-74.00597,,0,2026-05-21T12:00:07.050960+00:00,-1.375,0.0367,902.7373,12.9575,,
ffb17538,0x3f8e2dcd351812dfaf2adecafad2c35f6276b4963e9eb9d4d25b4703f3375949,Highest temperature in NYC on May 22? - Will the highest temperature in New York City be between 62-63°F on May 22?,2026-05-21T09:47:51.202468+00:00,0.775,0.06988394646208723,NO,25.0,,0.1551,0.02514102564102564,0.874,2026-05-22T12:00:00+00:00,temperature_2m_max,16.666666666666668,17.22222222222222,range,40.71427,-74.00597,,0,2026-05-22T12:00:07.885857+00:00,19.375,0.0049,922.1123,12.9624,,
31c647f2,0xdf5f3566b0f69c1f056bca48d900fce28f4396e260d6713f2284eef91294dc3a,Highest temperature in NYC on May 22? - Will the highest temperature in New York City be between 64-65°F on May 22?,2026-05-21T09:47:51.816749+00:00,0.745,0.0903861983081269,NO,25.0,,0.1646,0.03796153846153846,0.81,2026-05-22T12:00:00+00:00,temperature_2m_max,17.77777777777778,18.333333333333332,range,40.71427,-74.00597,,0,2026-05-22T12:00:07.885857+00:00,18.625,0.0082,940.7373,12.9706,,
11b95ed0,0x6be8a285df7263161eb57a8e4916d01afc3a09dcc1505b0ce7afe20e7f6903f4,Highest temperature in NYC on May 22? - Will the highest temperature in New York City be between 66-67°F on May 22?,2026-05-21T09:47:52.431420+00:00,0.7150000000000001,0.08092476465452068,NO,25.0,,0.2041,0.026923076923076925,0.865,2026-05-22T12:00:00+00:00,temperature_2m_max,18.88888888888889,19.444444444444443,range,40.71427,-74.00597,,0,2026-05-22T12:00:07.885857+00:00,17.875,0.0065,958.6123,12.9771,,
dbdef3c5,0xf2f123dcdceef1a042807a622583b3d97a22341eaabd7808069b3d9f5e8db910,Lowest temperature in Paris on May 24? - Will the lowest temperature in Paris be 9°C or below on May 24?,2026-05-21T09:48:14.409809+00:00,0.821,0.001,NO,25.0,,0.178,0.0,1.0,2026-05-24T12:00:00+00:00,temperature_2m_min,9.0,,below,48.85341,2.3488,,0,2026-05-24T12:08:52.387847+00:00,20.525,0.0,979.1373,12.9771,,
1f4d9593,0xfbc77a05049109bcf88e852c50ceaa845273331039d45ab3464971274c881138,Lowest temperature in Paris on May 24? - Will the lowest temperature in Paris be 10°C on May 24?,2026-05-21T09:48:15.030737+00:00,0.83,0.001,NO,25.0,,0.169,0.0,1.0,2026-05-24T12:00:00+00:00,temperature_2m_min,10.0,,equal,48.85341,2.3488,,0,2026-05-24T12:08:52.387847+00:00,20.75,0.0,999.8873,12.9771,,
640cacc6,0x11a1627654eb3526acf80a150b7abc6e098d89bb3785c9910a99fe4a808ebf41,Lowest temperature in Paris on May 24? - Will the lowest temperature in Paris be 11°C on May 24?,2026-05-21T09:48:15.630484+00:00,0.8200000000000001,0.001,NO,25.0,,0.179,0.0,1.0,2026-05-24T12:00:00+00:00,temperature_2m_min,11.0,,equal,48.85341,2.3488,,0,2026-05-24T12:08:52.387847+00:00,20.5,0.0,1020.3873,12.9771,,
460ccfdc,0x16e6ce878fed541ac1e5df571b3d4d0c765db027579317af88dc54d9a7a7fe55,Highest temperature in Hong Kong on May 22? - Will the highest temperature in Hong Kong be 30°C on May 22?,2026-05-21T09:48:26.745960+00:00,0.275,0.42028985507246375,YES,25.0,,0.1453,0.19487179487179487,0.026,2026-05-22T12:00:00+00:00,temperature_2m_max,30.0,,equal,22.27832,114.17469,,1,2026-05-22T12:00:07.885857+00:00,18.125,0.3361,1038.5123,13.3132,,
89913067,0x86e9ac80ad0fd8765e18df0f364b0662bd1bc17ee07936a95f575e4b74261a41,Highest temperature in Tokyo on May 22? - Will the highest temperature in Tokyo be 16°C on May 22?,2026-05-21T09:48:44.603995+00:00,0.745,0.08695652173913043,NO,25.0,,0.168,0.07642307692307693,0.618,2026-05-22T12:00:00+00:00,temperature_2m_max,16.0,,equal,35.6895,139.69171,,0,2026-05-22T12:00:07.885857+00:00,18.625,0.0076,1057.1373,13.3208,,
c4058b23,0xff5415f6a89325588b77995aeb20eeb678df52fc22bb24a489b5be8cedb9e950,Highest temperature in Toronto on May 21? - Will the highest temperature in Toronto be 13°C on May 21?,2026-05-21T09:56:46.949943+00:00,0.84,0.057971014492753624,NO,25.0,,0.102,0.06616666666666667,0.669,2026-05-21T12:00:00+00:00,temperature_2m_max,13.0,,equal,43.70643,-79.39864,,0,2026-05-21T12:00:07.050960+00:00,21.0,0.0034,1078.1373,13.3242,,
a5c6eefb,0xd09af641f3e7d96011323dc9841dcffaac2bc6979d32a9a4960b8180625b1335,Highest temperature in Toronto on May 21? - Will the highest temperature in Toronto be 15°C on May 21?,2026-05-21T09:59:52.612442+00:00,0.775,0.07246376811594203,NO,25.0,,0.1525,0.08283333333333333,0.586,2026-05-21T12:00:00+00:00,temperature_2m_max,15.0,,equal,43.70643,-79.39864,,0,2026-05-21T12:00:07.050960+00:00,19.375,0.0053,1097.5123,13.3295,,
4ba7b800,0xbcf31e848a3c4abe6d1bae033a1dabfa1fc20f0cca97b98eb4010cf58a8d41d8,Highest temperature in Toronto on May 21? - Will the highest temperature in Toronto be 16°C on May 21?,2026-05-21T09:59:53.222905+00:00,0.165,0.37681159420289856,YES,25.0,,0.2118,0.06794871794871796,0.66,2026-05-21T12:00:00+00:00,temperature_2m_max,16.0,,equal,43.70643,-79.39864,,0,2026-05-21T12:00:07.050960+00:00,-4.125,0.142,1093.3873,13.4715,,
8df476e2,0xf297042f33b31c7868027960a4e259f70c11392f569a5011f6b7d6b165de065b,Highest temperature in Toronto on May 22? - Will the highest temperature in Toronto be 15°C on May 22?,2026-05-21T09:59:58.020396+00:00,0.235,0.43478260869565216,YES,25.0,,0.1998,0.03076923076923077,0.846,2026-05-22T12:00:00+00:00,temperature_2m_max,15.0,,equal,43.70643,-79.39864,,0,2026-05-22T12:00:07.885857+00:00,-5.875,0.189,1087.5123,13.6605,,
849f101d,0xfb1c91961c5b28301f406ea600bc7ada82c84a2af37ad1cc9589f4d1f4a04235,Highest temperature in Toronto on May 22? - Will the highest temperature in Toronto be 16°C on May 22?,2026-05-21T10:00:16.606780+00:00,0.235,0.4057971014492754,YES,25.0,,0.1708,0.09358974358974359,0.532,2026-05-22T12:00:00+00:00,temperature_2m_max,16.0,,equal,43.70643,-79.39864,,0,2026-05-22T12:00:07.885857+00:00,-5.875,0.1647,1081.6373,13.8252,,
9e347c9e,0x51c5f895f72e0ca2b553b66fd17e9d97536fccf05a31418067072a5e4f7d5512,Highest temperature in Seoul on May 22? - Will the highest temperature in Seoul be 23°C on May 22?,2026-05-21T10:00:46.472460+00:00,0.86,0.057971014492753624,NO,25.0,,0.082,0.05078205128205128,0.746,2026-05-22T12:00:00+00:00,temperature_2m_max,23.0,,equal,37.566,126.9784,,0,2026-05-22T12:00:07.885857+00:00,21.5,0.0034,1103.1373,13.8286,,
0e97af20,0x8fd9cb312d291c94be6912819825a74310433219f54c982a3aca0f3212a24706,Highest temperature in Seoul on May 22? - Will the highest temperature in Seoul be 25°C on May 22?,2026-05-21T10:00:49.543968+00:00,0.255,0.34782608695652173,YES,25.0,,0.0928,0.16025641025641027,0.199,2026-05-22T12:00:00+00:00,temperature_2m_max,25.0,,equal,37.566,126.9784,,1,2026-05-22T12:00:07.885857+00:00,18.625,0.4253,1121.7623,14.2539,,
4be41f7e,0x81af9933faf85c1ab298428a788721ef8df54daa73f9c75701657f7a32462235,Lowest temperature in Seoul on May 24? - Will the lowest temperature in Seoul be 21°C or higher on May 24?,2026-05-21T10:00:56.399538+00:00,0.045,0.999,YES,25.0,,0.954,0.0,1.0,2026-05-24T12:00:00+00:00,temperature_2m_max,21.0,,above,37.566,126.9784,,1,2026-05-24T12:08:52.387847+00:00,23.875,0.0,1145.6373,14.2539,,
91f09ff1,0xe78909bb58c71de3b7d961683c4bbe6f13717a70f47fd174a9ed6c284f88e746,Highest temperature in Miami on May 22? - Will the highest temperature in Miami be between 86-87°F on May 22?,2026-05-21T10:21:26.996672+00:00,0.72,0.10180648022616023,NO,25.0,,0.1782,0.008974358974358974,0.955,2026-05-22T12:00:00+00:00,temperature_2m_max,30.0,30.555555555555557,range,25.77427,-80.19366,,1,2026-05-22T12:00:07.885857+00:00,-7.0,0.8068,1138.6373,15.0607,,
d4e36cdf,0x58ba98879d5d53c8449641894ec4988a6aa5c3e57659829033c70c69d12b869f,Highest temperature in Miami on May 22? - Will the highest temperature in Miami be between 88-89°F on May 22?,2026-05-21T10:21:27.597201+00:00,0.605,0.1578926059082463,NO,25.0,,0.2371,0.1277051282051282,0.361,2026-05-22T12:00:00+00:00,temperature_2m_max,31.11111111111111,31.666666666666668,range,25.77427,-80.19366,,0,2026-05-22T12:00:07.885857+00:00,15.125,0.0249,1153.7623,15.0856,,
e335f0bb,0xb20bd32984045e32068e29461bc4dfc5f8bf6f91237798cc8a2b0735fca4a763,Highest temperature in Miami on May 22? - Will the highest temperature in Miami be between 90-91°F on May 22?,2026-05-21T10:21:28.186179+00:00,0.795,0.06545305067234944,NO,25.0,,0.1395,0.03796153846153846,0.81,2026-05-22T12:00:00+00:00,temperature_2m_max,32.22222222222222,32.77777777777778,range,25.77427,-80.19366,,0,2026-05-22T12:00:07.885857+00:00,19.875,0.0043,1173.6373,15.0899,,
b12c8932,0x6a7d0a8cd1173bbf9287308cd1d11d0a406d39c13ae9d4b6f815a2879eb11124,Highest temperature in Miami on May 21? - Will the highest temperature in Miami be between 88-89°F on May 21?,2026-05-21T10:57:17.282525+00:00,0.565,0.08491321649985971,NO,25.0,,0.3501,0.03796153846153846,0.81,2026-05-21T12:00:00+00:00,temperature_2m_max,31.11111111111111,31.666666666666668,range,25.77427,-80.19366,,0,2026-05-21T12:00:07.050960+00:00,14.125,0.0072,1187.7623,15.0971,,
401ef1ef,0x0e1da38d11fd3e3a22518e027ee58643c4482858219061a2bcd4231e6f367c9e,Highest temperature in Miami on May 21? - Will the highest temperature in Miami be between 90-91°F on May 21?,2026-05-21T10:57:17.903459+00:00,0.855,0.008217184734762014,NO,25.0,,0.1368,0.0,1.0,2026-05-21T12:00:00+00:00,temperature_2m_max,32.22222222222222,32.77777777777778,range,25.77427,-80.19366,,0,2026-05-21T12:00:07.050960+00:00,21.375,0.0001,1209.1373,15.0972,,
